title,description,pubDate
"라이브커머스 1주년 맞은 한샘...""올해는 편성 2배 확대""","김종필 한샘 O2O지원실장은 ""코로나19 이후 홈인테리어 업계에서도 온라인으로 자유롭게 소통할 수 있는 온택트(Ontact) 라이브커머스가 급부상 하고 있다""며 ""온라인 한샘몰에서 라이브커머스 편성을 대폭 확대해 국내...","Fri, 04 Feb 2022 14:44:00 +0900"
"브레이브걸스 유나, 코로나19 후유증 “맛이 안 났다”",그룹 브레이브걸스의 멤버 유나가 코로나19에 확진 이후 근황을 전했다. 4일 유나는 자신의 인스타그램... 휴 그래도 8일 차다”고 밝히며 코로나19 확진 이후 미각상실 후유증을 호소했다. 앞서 지난달 28일 소속사...,"Fri, 04 Feb 2022 14:44:00 +0900"
'의성슈퍼푸드마늘축제' 경북도 유망 축제에 선정,"2018년 의성 마늘의 홍보를 위해 시작된 의성슈퍼푸드마늘축제는 지난해 코로나19로 인해 온라인 축제를 추진하며 축제의 새로운 지평을 열었다. 코로나19로부터 안전하고 전국적인 홍보, 군민의 적극적인 참여를 유도해...","Fri, 04 Feb 2022 14:43:00 +0900"
"브브걸 유나, “맛이 안 난다” 코로나 후유증?",걸그룹 브레이브걸스 유나가 코로나19 감염 확진 판정을 받은 후 후유증을 토로했다. 4일 유나는 자신의... 앞서 소속사 브레이브엔터테인먼트는 지난 28일 “브레이브걸스의 멤버 유나가 오늘 코로나19 확진 판정을...,"Fri, 04 Feb 2022 14:43:00 +0900"
"권칠승 장관 ""손실보상 대상 넓혀야…100% 보상은 논쟁 필요""",“우리나라는 코로나19를 겪는 와중에 선진국 중에서도 훌륭한 경제적 성적을 냈다”며 “방역을 잘 한... 앞서 정부는 코로나19 방역조치 연장에 따른 자영업 소상공인 피해를 두텁게 지원하고 방역을 추가 보강하기...,"Fri, 04 Feb 2022 14:43:00 +0900"
코로나19 먹는치료제 3주간 1천275명에 처방…재고 3만595명분,7일부터 50대 기저질환자도 먹는치료제 사용 가능 화이자의 코로나19 경구용(먹는) 치료제 '팍스로비드'를 처방받은 국내 코로나19 확진자가 총 1천명을 넘었다. 중앙방역대책본부는 지난달 14일부터 이달 3일까지...,"Fri, 04 Feb 2022 14:43:00 +0900"
"‘위드 코로나’ 거리두기, 강원랜드 카지노 더 넓힌다","강원랜드 이사회는 4일 화상으로 제192차 회의를 열어, 카지노 면적을 지금 보다 10% 가량 넓히기로 하고 조만간 설계용역에 착수하는 안을 통과시켰다. 공식적으로는 ‘카지노 면적확대를 위한 리모델링에 필요한...","Fri, 04 Feb 2022 14:43:00 +0900"
"국내개발 오미크론 진단키트, 해외 공략에 집중하는 배경",코로나19 오미크론 변이 판별용 진단키트를 내놓은 기업들이 국내보다는 해외공략에 주력하는 모습이다.... 식품의약품안전처 ‘코로나19 진단시약 국내 정식허가 현황’에 따르면 1월 24일까지 국내 정식 허가된...,"Fri, 04 Feb 2022 14:43:00 +0900"
"식약처, 자가진단키트 가격 교란 막는다…코로나 항원검사시약 ‘공중보건 위...",코로나19 자가검사키트의 안정적 공급을 위해 공급·유통 관리와 현황에 대한 모니터링을 강화하는 등 자가검사키트 수급 관리에 적극 나선다. 식약처는 공중보건 위기상황에 효과적으로 대비하기 위해 코로나19...,"Fri, 04 Feb 2022 14:42:00 +0900"
‘코스크’에 외신도 비상한 관심…“아예 안쓰는 것보다 나아”,"가디언은 SNS에서 코마스크를 두고 갈라진 찬반 반응을 곁들이면서, ""그래도 일부 연구는 코로나 바이러스가... 앞서 미국 워싱턴포스트(WP)는 지난 1일 ‘최신 코로나 식사 예절? 한국의 새로운 코 전용 마스크’ 란 제목의...","Fri, 04 Feb 2022 14:42:00 +0900"
"농수산식품유통공사, K-Food 바이어 정보는 바이어 매칭서비스로!","또한 공사는 코로나19로 수출업체가 직접 해외 신규 바이어 발굴이 어려운 여건에서 BMS 바이어 리스트를... 기노선 수출식품이사는 “코로나19의 장기화로 수출기업의 해외 활동은 여전히 제한적이며, 현지...","Fri, 04 Feb 2022 14:42:00 +0900"
코로나 확산에 카드 결제 1천조 원 넘을 듯,코로나19 확산세가 지속되면서 비대면 거래가 늘어나 카드 승인액이 사상 처음 1천조 원을 넘어설 것으로 보인다. 4일 여신금융협회 등에 따르면 2021년 전체 카드 승인액은 977조1천억 원으로 2020년의 885조7천억...,"Fri, 04 Feb 2022 14:42:00 +0900"
"자청비 꽃탐 통해 ""새봄, 코로나 없는 입춘굿 기원""","채 코로나19로 행사를 취소해야 했던 2020년, 비대면 온라인 생중계 방식을 도입한 시기(2021~2022)까지. 탐라국입춘굿의 최근 5년을 현장 지휘해왔다. 관덕정에서 만난 이성희 총연출은 올해 입춘굿에 대해 ""코로나 종식에...","Fri, 04 Feb 2022 14:42:00 +0900"
"'코로나 완치' 임창정, 의료진 응원…노개런티 공연",지난해 신종 코로나바이러스 감염증(코로나19)에 확진됐다가 완치한 가수 임창정이 의료진을 위로하고자 따뜻한 마음을 전했다. 임창정은 4일 낮 12시 30분 인제대학교 서울백병원에서 코로나19 여파로 고생하는...,"Fri, 04 Feb 2022 14:42:00 +0900"
"리얼피트니스, 홈트 바람 타고 급성장... '리얼' 브랜드 합류","사진 제공 - 레이지워커스 2020년 10월에 서비스를 시작한 리얼피트니스는 코로나19로 인하여 주춤하는 피트니스 시장을 비대면 온라인 피트니스 시장으로 이끌며 현재까지 15,000명이 넘는 회원을 모집하며 시장을 선도하고...","Fri, 04 Feb 2022 14:42:00 +0900"
"춘천시, 농산물 직거래 택배비 2배 확대 지원…최대 100만원",지난해 신종 코로나바이러스 감염증(코로나19) 영향 등으로 유통환경이 변화함에 따라 추진한 택배비 지원이 성과가 있다고 판단했기 때문이다. 실제로 지난해 예상보다 많은 525개 농가가 신청함에 따라 춘천시는...,"Fri, 04 Feb 2022 14:42:00 +0900"
"與, '펜데믹 전문가' 카이스트 차지호 교수 영입","현재는 코로나19 관련 WHO에서 국제연구를 진행하는 동시에 지난해부터 미국 존스홉킨스 대학교와 대규모 국제 연구에 임하고 있다. 차 교수는 ""차기 정부는 펜데믹이 불러온 경제적 충격으로부터 우리 사회를 어떻게...","Fri, 04 Feb 2022 14:42:00 +0900"
충남 신규 확진자 1000명 돌파…천안·아산서 500여명,충남도 코로나19 주간 확진자 발생 추세.(사진=충남도청 홈페이지) 박성민기자= 충남지역 신종 코로나바이러스 감염증(코로나19) 하루 신규 확진자가 1000명을 돌파했다. 지난 2020년 2월 21일 충남 첫 코로나19...,"Fri, 04 Feb 2022 14:42:00 +0900"
3일부터 신속항원검사 후 양성이면 PCR검사,"3일부터 코로나19 검사,치료 체계가 오미크론 변이 대유행에 맞춰 전환됐다. 중앙재난안전대책본부(중대본) 는 3일부터 고위험군 중심으로 동네 병,의원까지 참여하는 검사,치료체계 전환을 전국적으로 시행했다. 따라서...","Fri, 04 Feb 2022 14:42:00 +0900"
"LH, 올해 첫 혁신위원회 개최...""업무계획과 ESG경영체계 논의""","3만2000가구 등 총 18만가구 이상을 공급해 부동산 시장 안정을 뒷받침하고, 공공기관 최대인 약 40조원의 사업비를 투자해 코로나19로 침체된 지역경제와 건설 산업 활성화에 크게 기여할 전망이다. [스트레이트뉴스 ]","Fri, 04 Feb 2022 14:42:00 +0900"
"서장훈, '전지적 참견 시점' 임시 MC 투입…전현무·양세형 녹화 불참",서장훈은 코로나19 여파로 이날 오후 녹화 예정인 '전지적 참견 시점'에 임시MC로 참여할 예정이다. 앞서 '전참시' MC로 활약 중인 전현무와 양세형은 코로나19 여파로 4일 '전참시' 녹화에 불참하기로 결정했다. 앞서...,"Fri, 04 Feb 2022 14:42:00 +0900"
올해 상반기 '제1차 산업협력위 상반기 개최'…공급망 등 협력 강화,양측은 아울러 민간 주도로 디지털 경제 분야 협력 강화를 위한 '한-스웨덴 디지털 경제통상 포럼'을 신종 코로나바이러스 감염증(코로나19) 상황이 안정된 후 스웨덴 스톡홀름에서 대면으로 개최하기로 했다. 앞서...,"Fri, 04 Feb 2022 14:42:00 +0900"
"제주도교육청, 어린이 통학버스 전수 점검 실시...오는 7일부터 28일까지","교육은 코로나19 상황에 맞춰 일정 인원씩 나눠 진행할 계획이다. 한편, 최근 발생한 제주 어린이 학원차량 사망사고 관련하여 경찰은 이번 사건이 ‘세림이법’ 위반에 해당된다고 보고 60대 통학차량 운전자를...","Fri, 04 Feb 2022 14:42:00 +0900"
"예술가들이 말하는 팬데믹…""어렵지만 희망 가져요""","기사내용 요약'코로나19, 예술로 기록' 티저 공개 문화체육관광부와 한국문화예술위원회가 '코로나19, 예술로 기록' 사업의 티저 영상을 공개하며 앞으로 공개될 작품들에 대한 기대감을 높였다. 문예위 공식 유튜브...","Fri, 04 Feb 2022 14:42:00 +0900"
코로나 확산에 카드 결제 1천조 원 넘을 듯,코로나19 확산세가 지속되면서 비대면 거래가 늘어나 카드 승인액이 사상 처음 1천조 원을 넘어설 것으로 보인다. 4일 여신금융협회 등에 따르면 2021년 전체 카드 승인액은 977조1천억 원으로 2020년의 885조7천억...,"Fri, 04 Feb 2022 14:42:00 +0900"
카드 결제 올해 1천조 원 넘을 듯,코로나19 확산세가 지속되면서 비대면 거래가 늘어나 카드 승인액이 사상 처음 1천조 원을 넘어설 것으로 보인다. 4일 여신금융협회 등에 따르면 2021년 전체 카드 승인액은 977조1천억 원으로 2020년의 885조7천억...,"Fri, 04 Feb 2022 14:41:00 +0900"
"보건소 등록 집계해 보니…""방역패스 예외 대상자 1.9만명""","방역패스 예외 적용자는 구분별로 보건소에서 증빙 서류 확인 후 예외자로 등록되는 △코로나19 백신... 정은경 질병관리청장은 ""방역패스 예외확인서를 받으면 시설 이용은 가능하지만 코로나19 감염 및 중증 위험이...","Fri, 04 Feb 2022 14:41:00 +0900"
베이징 찾은 박병석 국회의장 “지친 국민들에게 기쁜소식 전해달라”,"박 의장은 4일 오전 대회 메인미디어센터에서 한국 취재진과 만나 “온 국민이 코로나19 확산 여파로 지쳐 있는데, 대표팀 선수단이 역량을 발휘해 국민들께 위안과 기쁨을 전달해주셨으면 한다. 무엇보다 스포츠 정신에...","Fri, 04 Feb 2022 14:41:00 +0900"
"""하도급대금 밀렸다"" 을들의 신고에… 공정위, 300억 받아냈다",공정위는 코로나19로 자금난을 겪는 중소업체를 돕기 위해 주요 기업에 설 명절 이후 지급 예정인 대금을 조기 지급하도록 요청하기도 했다. 그 결과 113개 업체가 2만 2832개 중소업체에 3조 7068억 원의 하도급대금을...,"Fri, 04 Feb 2022 14:41:00 +0900"
"경기도교육청, 14일부터 검정고시 응시원서 접수","코로나19 유증상자와 자가격리자, 확진자는 온라인 또는 대리 접수 해야 ▲  경기도교육청 남부청사 전경... 코로나19 유증상자와 자가격리자, 확진자는 현장 접수를 할 수 없다. 온라인 접수 또는 대리 접수를 해야...","Fri, 04 Feb 2022 14:41:00 +0900"
연일 최다 확진 기록 부산서 불법영업 주점 4곳 적발,"경찰 관계자는 ""코로나19 확산으로 불법 영업업소에 대한 단속을 더욱 강화할 예정""이라고 말했다. 부산에서는 지난 1일 1천267명, 2일 1천280명, 3일 1천725명 등 하루 확진자 수가 연일 역대 최다를 기록하고 있다.","Fri, 04 Feb 2022 14:41:00 +0900"
코로나에 늘어나는 카드 결제,코로나19 확산세가 지속되면서 비대면 거래가 늘어나 카드 승인액이 사상 처음 1천조 원을 넘어설 것으로 보인다. 4일 여신금융협회 등에 따르면 2021년 전체 카드 승인액은 977조1천억 원으로 2020년의 885조7천억...,"Fri, 04 Feb 2022 14:41:00 +0900"
코로나에 늘어나는 카드 결제,코로나19 확산세가 지속되면서 비대면 거래가 늘어나 카드 승인액이 사상 처음 1천조 원을 넘어설 것으로 보인다. 4일 여신금융협회 등에 따르면 2021년 전체 카드 승인액은 977조1천억 원으로 2020년의 885조7천억...,"Fri, 04 Feb 2022 14:41:00 +0900"
"함양군 종합사회복지관, 상반기 프로그램 개강",종합사회복지관은 코로나19 장기화로 지쳐있는 군민들의 건강증진과 문화향유 욕구를 증진시키고 삶의 질 향상에 기여하기 위한 2022년 상반기 프로그램을 운영한다. 오는 2월 7일부터 7월 15일까지 5개월 간(코로나...,"Fri, 04 Feb 2022 14:40:00 +0900"
"김해시 한림면, ‘잠시 멈춤’ 코로나19 거리두기 캠페인","자생단체회원, 주민, 공무원 등 100명이 참여한 이번 캠페인의 경우 사회적 거리두기를 준수하고자 각 자생단체가 요일별로 날짜를 나누어 코로나19 거리두기 수칙을 알렸다.","Fri, 04 Feb 2022 14:40:00 +0900"
"트레저, 신보 기념 팝업 19일 오픈…'DO TREASURE' 멀티소통 서막","트레저 신보 콘셉트팝업 관람예약은  코로나19 확산 예방과 방문객들의 안전하고 쾌적한 관람을 위해 오는 11일 오후 2시부터 네이버 플랫폼을 통해 오픈되며, 추후 온라인 팝업 또한 오픈될 예정이다. YG...","Fri, 04 Feb 2022 14:40:00 +0900"
[제약IN코로나]③국산 1호 치료제 타이틀 거머쥔 '셀트리온',코로나 전까지 제약바이오 업계는 각 기업별 주력 제품과 신약 개발에 집중해왔다. 한때 제약바이오... 그러다 2020년 코로나 강타 후 새 국면을 맞는다. 코로나 백신과 치료제 개발에 뛰어들면서 일부 기업들의 사업...,"Fri, 04 Feb 2022 14:40:00 +0900"
"코리아지상직학원, 2022 항공업계 취업대비 지상직채용 준비생 진로상담","코로나19로 인해 국제선 노선 운항은 지난해 대비 1.8% 소폭 증가한 반면, 국내선 교통량은 제주공항 및... 항공업계의 경우 코로나19로 인해 여객 운송 분야가 큰 위기를 맞기도 했지만 항공화물운송으로 실적을 경신하는...","Fri, 04 Feb 2022 14:40:00 +0900"
"""자가검사키트 비싸게 못 판다""","사진=클립아트코리아 식품의약품안전처(식약처)는 코로나19 자가검사키트의 안정적 공급을 위해 공급·유통... 식약처는 ""코로나19 검사가 필요한 경우에는 개인이 자가진단키트를 구매하는 것 외에도 보건소 선별진료소와...","Fri, 04 Feb 2022 14:40:00 +0900"
"""헌혈 통한 코로나19 전파 우려 적어""",사진=인크루트 제공  헌혈을 통한 신종 코로나바이러스 감염증(코로나19) 전파 가능성이 사실상 없는 것으로 나타났다. 4일 인크루트에 따르면 현대인의 헌혈 상식을 확인하기 위해 성인남녀 1109명을 대상으로...,"Fri, 04 Feb 2022 14:40:00 +0900"
"코스콤, 창사 45년 만에 사옥 마련",코로나19에 대비한 분리 근무 사무실과 지방 근무자의 본사 출장 시 업무 연속성을 보장하기 위해 별도의 스마트오피스 공간도 마련했다. 에너지 절감을 위해 전층 LED 전등 설치 및 창문 단열필름을 시공했으며 전기차...,"Fri, 04 Feb 2022 14:49:00 +0900"
"광주광역시 동구, 빛·도심야간관광...체류형 문화관광도시 청사진",특히 코로나일상시대에 발맞춰 비대면 방식으로 즐길 수 있는 ‘스마트 관광환경’을 조성하고자 올해부터 내년까지 모바일 앱 제작 및 스마트패드 구축을 통해 맞춤형 서비스를 제공할 방침이다. 이는 코로나19 장기화로...,"Fri, 04 Feb 2022 14:49:00 +0900"
[D:히든캐스트(76)] 뮤지컬 배우 ‘최하은’의 또 다른 꿈,"‘썸씽로튼’ 두 번째 시즌 오디션 소식을 듣고, 초연 때 너무 즐겁고 행복했던 공연이었는데 코로나19로... 사실 초연 때는 조금 늦게 합류해서 따라가기 바빴고, 조금 적응하려던 찰나 코로나19로 인해 멈췄던 날들이...","Fri, 04 Feb 2022 14:49:00 +0900"
‘코로나 확진’ 브레이브걸스 유나 “맛이 안 느껴져” 호소,신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 그룹 브레이브걸스의 멤버 유나(본명 이유나·사진)가 근황을 전했다. 유나는 4일 인스타그램 스토리를 통해 자가격리 근황을 전했다. 유나는 “4일차쯤...,"Fri, 04 Feb 2022 14:49:00 +0900"
대전교육청 '시차등교' 등 코로나19 확산 대응 강화,"대전교육청은 설 명절 이후 코로나19 확산에 따라 다각적인 학교 현장 대응 강화 방침을 시행한다고 4일... 대전교육청 관계자는 ""코로나19 검사체계 개편에 따른 교육현장의 혼란이 최소화될 수 있도록 노력하겠다""며...","Fri, 04 Feb 2022 14:48:00 +0900"
"식약처, 자가검사키트 시장 안정화 조치 강화",사진/식약처 식품의약품안전처(이하 식약처)가 코로나19 자가검사키트의 안정적 공급을 위해 공급·유통... 식약처는 지난 3일 공중보건 위기상황에 효과적으로 대비하기 위해 코로나19 항원검사시약(개인용·전문가용)를...,"Fri, 04 Feb 2022 14:48:00 +0900"
"영등포구, 만성질환 예방 '헬스리셋 프로젝트' 운영","최근 코로나19 장기화에 오미크론 확산까지 더해져 활동량이 급격히 줄어들면서 많은 사람들의 건강에 적신호가 켜졌다. 이에 영등포구는 헬스리셋 프로젝트를 통해 맞춤형 운동 처방과 상담을 제공하고, 규칙적인 운동...","Fri, 04 Feb 2022 14:48:00 +0900"
"가평군 조종면, 운악건설·노리파크에서 이웃돕기 성금·품 기탁",운악건설·노리파크 대표 이현중은 “코로나19와 한파로 인해 어려움을 겪고 있는... 권택순 조종면장은 “코로나 어려운 상황 속에서도 어려운 이웃을 생각하는...,"Fri, 04 Feb 2022 14:48:00 +0900"
"[생활경제 이슈] 배우 최희서, 꼬달리 뷰티 케어 화보 공개 外",인에이트 캐비아(KAVIAR) 마케팅팀김미경 팀장은 “코로나로 인해 모임이 어려워진 시기라 랜선 시음회라는 특별한 이벤트를 기획하게 됐다. 단순히 먹고 마시는 자리가 아닌 음식과 맥주에 대한 다양한 정보를 공유하며...,"Fri, 04 Feb 2022 14:48:00 +0900"
코로나19 변이 또 출현?...美뉴욕에서 ‘미보고’ 바이러스 대량 검출,"미국 뉴욕시의 오폐수에서 기존에 보고되지 않았던 코로나19 변이들이 여러 종 발견됐다고 뉴욕타임스(NYT)가 3일(현지시간) 보도했다. NYT는 “텍사스A&amp;M대, 미주리대, 퀸스칼리지 등 연구진이 코로나19 바이러스 추적...","Fri, 04 Feb 2022 14:47:00 +0900"
영업시간 어기고 몰래 손님받은 노래주점 4곳·80명 적발,부산 부산진경찰서는 코로나19 특별단속을 실시해 불법영업 업소 4곳에서 80명을 단속했다고 4일 밝혔다.... 통한 코로나19 확산 방지에 최선을 다하겠다”고 말했다. 한편 부산에서는 유흥시설 등 운영시간이 오전...,"Fri, 04 Feb 2022 14:47:00 +0900"
[뉴스메이커] 장이머우,"코로나19 확산을 막기 위해 출연자 수도 4천 명 안팎으로 줄었고, 미국을 비롯한 일부 서방국가의 외교적 보이콧으로 외빈도 감소했죠. 그럼에도 불구하고 자신감을 내비친 장이머우 감독. 그는 어떤 개회식으로 전...","Fri, 04 Feb 2022 14:47:00 +0900"
[양주소식]지방도 375호선 자전거도로 재포장 정비공사 추진 등,"교육대상은 양주시에 주소지를 둔 만 40세 이상 만 67세 이하의 구직자로 총 20명을 모집하며, 직장 4대보험 미가입자이면서 코로나19 백신 2차 접종 완료자에 한해 참여할 수 있다. 단 고용센터 국민취업지원제도 등 타...","Fri, 04 Feb 2022 14:47:00 +0900"
경북 울진군 설맞이 집중 자원봉사주간 운영,"전달, 코로나19 예방 방역소독, 주거취약계층 청결서비스 제공, 전통시장 장보기 및 상가 일대 환경정비 등... 윤은경 울진군 복지정책과장은 ""코로나19의 힘든 상황 속에서도 어려운 이웃을 살피고 지역사랑을 몸소...","Fri, 04 Feb 2022 14:47:00 +0900"
"우리 가족 목표달성 서비스 아이쿠카, 윙크북스와 ‘독서 습관 챌린지’ 오픈","이예진 ㈜해피투씨유 대표는 “코로나19 장기화로 인해 홈스쿨링 교육이 중요해진 만큼, 아이 연령에 맞춘 가족 챌린지로 교육 및 바른 습관 형성에 도움이 되는 서비스를 만들고 있다. 이번에 오픈한 독서습관 챌린지가...","Fri, 04 Feb 2022 14:46:00 +0900"
"양산시, 연일 급증하는 코로나 확산 막기 위해 안심 숙소 운영",지난달 25일 이후 경남 양산지역에 코로나19 확진자 발생이 급증하고 있는 가운데 양산시가 운영 중인 확진자 동거가족을 위한 안심 숙소 이용 문의도 잇따르고 있다. 4일 양산시 등에 따르면 시는 코로나 확산을...,"Fri, 04 Feb 2022 14:46:00 +0900"
"보성군, 조성면 새마을부녀회 이웃돕기 성금 기탁","조성면 새마을부녀회 신주아 회장은 “코로나19로 어려운 시기에 복지 사각지대에 있는 조성면 저소득 가구에 조금이나마 도움을 줄 수 있다는 것이 기쁘며, 앞으로도 여러 봉사활동을 통해 자금을 마련하여 매년...","Fri, 04 Feb 2022 14:46:00 +0900"
"코스콤, 창사 45년 만에 신사옥 입주",기념식은 코로나 19 확산 방지를 위해 정부의 방역수칙을 준수한 최소한의 인원으로 진행됐다. 신사옥은... 또 코로나를 대비한 분리 근무 사무실뿐 아니라 지방 근무자의 본사 출장 시 업무 연속성을 보장하기 위해...,"Fri, 04 Feb 2022 14:46:00 +0900"
"오비맥주 카스, '브랜드 명예의 전당' 맥주 부문 3년 연속 1위",카스는 신종 코로나 바이러스 감염증(코로나19) 장기화로 어려움을 겪고 있는 시장 상황 속에서 시대상을 반영한 마케팅으로 소비자들과의 공감대를 한층 높이기도 했다. 또 소상공인 응원·상생 마케팅 캠페인인 '카스...,"Fri, 04 Feb 2022 14:46:00 +0900"
"aT, 수출기업-바이어 매칭 서비스 제공","기노선 수출식품이사는 ""코로나19의 장기화로 수출기업의 해외 활동은 여전히 제한적이며, 현지 바이어 정보 수집도 어려운 상황""이라며, ""BMS 바이어 매칭 서비스를 통한 바이어 정보제공이 상담과 계약까지...","Fri, 04 Feb 2022 14:46:00 +0900"
[특징주] '셀트리온' 코로나 치료제에 이어 치매 치료제까지?,셀트리온의 주가가 상승하고 있다. / 사진=셀트리온 이날 셀트리온은 아이큐어와 '붙이는 치매치료제'를 상반기 국내 출시한다는 소식에 강세를 보이는 모양새다. 식약처 관계자에 따르면 셀트리온과 아이큐어는 지난...,"Fri, 04 Feb 2022 14:46:00 +0900"
'팍스로비드' 60대 이상·50대 기저질환자까지 투약 확대,먹는 코로나19 치료제 '팍스로비드'의 투약이 50대 이상의 고위험·기저질환자까지 확대된다. 호흡기... 당국에 따르면 지난달 14일 국내에서 처음 투약된 화이자사 먹는 코로나19 치료제 '팍스로비드'는 생활치료센터와...,"Fri, 04 Feb 2022 14:46:00 +0900"
"상명대, 7일 DiSAF 오픈…문화예술 위한 새로운 시도 선보여",상명대에 따르면 DiSAF는 신종 코로나바이러스 감염증(코로나19)으로 인해 대면을 근간으로 하는 현장 중심의 문화예술이 중단되는 현실과 새로운 소통 방식을 고민한 끝에 나온 해법이다. 문화예술 관련 16개 전공...,"Fri, 04 Feb 2022 14:46:00 +0900"
"트레저, 새 앨범 기념 콘셉트 팝업 스토어 19일 오픈","팝업은 코로나19 확산 예방과 방문객들의 안전하고 쾌적한 관람을 위해 사전 예약제로 진행된다. 사전... 이번 팝업은 정부의 방역 지침을 준수하여 진행될 예정이며, 코로나19 관련 정부의 사회적 거리두기...","Fri, 04 Feb 2022 14:46:00 +0900"
"""곽상도 코로나 확진"" 거짓 글 쓴 시사평론가 무죄 왜?","곽상도 전 의원이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았고, 경북 청도 대남병원 장례식장에 갔다는 소문이 돌고 있다는 '허위 글'을 사회관계망서비스(SNS)에 올린 시사평론가에게 무죄가 선고됐다. 4일...","Fri, 04 Feb 2022 14:46:00 +0900"
비대면 확대에 카드 결제 대폭 늘었다…1000조 넘을 듯,신종 코로나바이러스 감염증(코로나19) 확산으로 비대면 거래가 늘어나면서 카드 승인액도 대폭 증가했다. 카드 승인액은 올해 처음으로 1000조 원을 넘어설 전망이다. 4일 여신금융협회에 따르면 2021년...,"Fri, 04 Feb 2022 14:46:00 +0900"
"""아파트 관리소 전화 시 따뜻하게 말해주세요""","공동주택관리지원팀 관계자는 ""지난해 방문한 한 아파트의 경우 코로나19 확산 이후 전화를 이용한 비대면 주민 응대가 늘어나면서 전화 폭언사례도 많아지고 있다고 고충을 토로했었다""며 ""이러한 상황은 다른 아파트도...","Fri, 04 Feb 2022 14:46:00 +0900"
글로벌 'D램價' 하락세 불구 '조기 반등론' 고개,이는 전반적으로 안정적인 수요회복과 함께 중국의 코로나19에 따른 봉쇄조치 해제로 공급차질 문제까지 해소된데 따른 것으로 분석된다. 업계에서는 코로나19 오미크론 변이의 유행이 나타나고 있어 전자기기...,"Fri, 04 Feb 2022 14:46:00 +0900"
[경남] 경남 창업기업 생존률 낮다..투자와 인력이 관건,◀ＡＮＣ▶ 코로나 19에도 불구하고 지난 몇 년간 경남의 벤처기업 창업 열기는 뜨거웠습니다. 문제는... (투명CG)=============== 코로나19가 급속하게 번졌던 지난 2020년 경남에서 새로 생긴 기업은 5만 8천 729개로 사상...,"Fri, 04 Feb 2022 14:46:00 +0900"
"H+양지병원, ‘코로나19 호흡기전담클리닉’ 지정",서울 서남부권 거점종합병원 에이치플러스 양지병원 (병원장 김상일) 이 복지부 중앙사고수습본부(중수본) 의 ‘코로나19 호흡기전담클리닉’으로 지정되며 기존 일반 호흡기질환 환자 진료 외 코로나19 의심 증상자...,"Fri, 04 Feb 2022 14:46:00 +0900"
"정부, ""코로나 확진자 늘어도 의료체계 여력 충분하면 일상회복 다시 시도""","사진= 이기일 중앙재난안전대책본부 제1통제관이 정례브리핑을 진행하고 있다. (=보건복지부)   이기일 중앙재난안전대책본부 제1통제관은 4일 ""확진자가 증가해도 위중증·치명률이 계속 안정적으로 유지되고 의료체계...","Fri, 04 Feb 2022 14:46:00 +0900"
"""'마스크 대란' 자가검사키트엔 없도록…"" 정부, 모니터링 강화",신종 코로나바이러스 감염증(이하 코로나19) 확진자가 급증해 코로나19 자가검사키트 수요가 폭증했다. 이에 식품의약품안전처(이하 식약처)가 코로나19 자가검사키트 공급·유통 관리와 현황에 대한 모니터링을 강화하는...,"Fri, 04 Feb 2022 14:46:00 +0900"
"영란은행, 기준금리 0.25%p 또 인상…유럽중앙은행은 동결","다만 코로나19 대응을 위해 도입한 '팬데믹 긴급매입 플로그램'의 채권 매입 규모를 점차 줄여나가기로 했다. ECB는 올해 2분기와 3분기 각 400억 유로, 300억 유로 규모로 매입 규모를 축소한 뒤 향후에는 200억 유로...","Fri, 04 Feb 2022 14:46:00 +0900"
뉴욕시 하수서 코로나 변이 '무더기 검출',"뉴욕시 하수에서 기존에 알려지지 않은 코로나바이러스 변이가 무더기로 발견됐다. 오늘(3일) 뉴욕타임즈에 따르면 텍사스A&amp;M대, 미주리대, 퀸스 칼리지 등 연구진이 1년 반 넘게 코로나19를 일으키는 바이러스를 추적하는...","Fri, 04 Feb 2022 14:46:00 +0900"
"용인예술과학대, 놀이보따리 재능기부로 새해 시작","활동은 코로나 여건 속에서도 유아들에게 공연 관람의 기회를 직접 제공해달라는 지속적인 요청으로, 도내 기관 2곳을 시범 선정, 공연을 실시했다. 놀이보따리 동아리는 코로나 발생이후에는 비대면 재능기부...","Fri, 04 Feb 2022 14:45:00 +0900"
"코만 가린 韓코스크, 외신 주목한 이유…“없는 것보다 낫다”","신종 코로나바이러스 감염증(코로나19) 확산세 속 국내에서 코만 가리는 이른바 ‘코스크’가 출시된 가운데, 영국 일간지 가디언과 미국 워싱턴포스트 등 주요 외신들이 코스크를 집중 조명했다. 지난달 국내 한...","Fri, 04 Feb 2022 14:45:00 +0900"
"허은아 “선관위, 사전투표後 확진자 투표할 방법 속히 마련하라”",사이에 코로나 확진 판정을 받은 유권자의 투표 방안을 아직 마련하지 못한 사실이 4일 알려지자 야당은 “참정권 공백 상태에 놓인 코로나 확진자에 대한 대책을 속히 마련할 것”을 촉구했다. 국민의힘 허은아...,"Fri, 04 Feb 2022 14:45:00 +0900"
